seller_id,orders_6m,active_days_6m,revenue_6m,avg_review_6m,is_risk,risk_stage
c5f7feb04a6a1fb3596322bfc3cf1917,11,11,1720.6,4.2727272727272725,False,normal
c60b801f2d52c7f7f91de00870882a75,37,37,12216.5,3.4054054054054053,False,normal
c611f4ce9ce875bcc063fa97fd4d7d12,1,1,319.0,4.0,False,normal
c6218512d16fcac0af02fe92691cf274,8,8,729.0,4.111111111111111,False,normal
c6381b1321d7d97717a5bb4ed5b77882,2,2,66.0,3.6666666666666665,True,low_active
c6381d2d013342748761e906d45aff76,11,11,1382.98,3.5,False,normal
c64a2aec32cc408a8a4c6d7c46017f91,9,9,3221.5,3.888888888888889,False,normal
c66dccfb3f109511246da627dd5a2498,34,34,9242.75,4.352941176470588,False,normal
c679fb69a36e1d8349e8c50a217b4d58,14,14,1825.68,3.5625,False,normal
c68fb906c8f4b4b946d8386bfa6e5467,17,17,1477.98,4.529411764705882,False,normal
c6a7539d424a8402232c2228d7a03c5e,4,4,324.0,1.375,False,normal
c6bda72e4dbf5c5866b13cb1810c6d03,18,18,2966.7,4.333333333333333,False,normal
c70a353f02429c00775a46a75fb787da,6,6,242.0,4.666666666666667,False,normal
c70c1b0d8ca86052f45a432a38b73958,261,260,36537.369999999995,4.3014925373134325,False,normal
c714262700f93defc16bf17a51a4cb23,4,4,421.8,3.75,False,normal
c716e0b86ed568878475b60fbb6323ad,1,1,35.0,5.0,True,almost_churn
c7246702dc991a06d788120dc7544391,1,1,54.86,5.0,True,almost_churn
c72de06d72748d1a0dfb2125be43ba63,21,21,17522.0,4.454545454545454,False,normal
c731d18cea9bf687ffee82a241c25b11,12,12,1584.0,4.666666666666667,False,normal
c747d5b92c7648417faea95d36d763e8,1,1,139.0,5.0,True,almost_churn
c74f14c1e26cf1bd5bd34b6a1e274426,1,1,39.0,5.0,True,almost_churn
c76d418370990614e89e956c7a7567d9,2,2,305.24,3.5,False,normal
c79151301b9d90985d1fa52879213105,4,4,322.3,4.375,False,normal
c794dab4928dd97beb41d05514441e86,13,13,1000.4,4.3076923076923075,False,normal
c7a0a13cbcf29d5ce51c8f80afdc0b89,3,3,73.16,3.0,True,low_active
c7b7db6c8f3c64a7cc1afa634db21d50,1,1,1489.0,1.0,False,normal
c7bb64409aa480bb7d0335faaaf3d242,4,4,97.6,2.25,True,recoverable
c7c7b2682c648339a0e9846bb1023a39,2,2,168.0,4.666666666666667,True,low_active
c7dcd301ecfe5ab7f778ac172cf74be7,4,4,457.69,2.5,False,normal
c7fdb77fdbff3c41981bc52f787e959e,9,9,653.88,3.1818181818181817,False,normal
c8025364abeecb115431bf95c11a747f,2,2,928.0,4.5,False,normal
c8143b3069f6746a77421b5ce30a450c,1,1,142.47,5.0,True,almost_churn
c826c40d7b19f62a09e2d7c5e7295ee2,219,219,27871.52,4.0257510729613735,False,normal
c840d3fdbba0790404fdae73d253b253,6,6,2470.53,3.7777777777777777,False,normal
c8417879a15366a17c30af34c798c332,21,21,909.9,3.68,False,normal
c84592044b180dec206770c38603814b,15,15,511.94,4.2,False,normal
c8467937e403e76a8ee9f0ab13f6f5ef,28,28,1747.09,4.071428571428571,False,normal
c847e075301870dd144a116762eaff9a,35,35,11386.400000000001,4.114285714285714,False,normal
c85d7b477a709c85a1e8b8f25aa1b270,1,1,75.0,1.0,True,almost_churn
c864036feaab8c1659f65ea4faebe1da,28,28,4797.2,4.392857142857143,False,normal
c8660dcf9ba70575f45d80fe28c27713,4,4,335.0,4.714285714285714,False,normal
c8665a4dd081a2c436b1cd921079d0d9,1,1,79.39,5.0,True,almost_churn
c8771b1a10bb99bb34d3c459c5cffb53,1,1,64.9,5.0,True,almost_churn
c878515173c84a492ebe50d6b493230b,5,5,944.98,3.4,False,normal
c87abc38c8ed3240861729e1aeadf221,1,1,133.0,1.0,True,almost_churn
c88f62b4c386a59281014d677864d016,1,1,1099.0,1.0,False,normal
c89cf7c468a48af70aada384e722f9e2,11,11,597.0,3.8181818181818183,False,normal
c8b0e2b0a7095e5d8219575d5e7e1181,24,24,2834.78,3.875,False,normal
c8b3445d737de6befde0c88ede534a5e,28,28,2964.06,3.911764705882353,False,normal
c8c1bea22194a4eefa2dc9a9fa89f536,7,7,1266.0,5.0,False,normal
c8cc60ffd415254af5d9b9f34f32c369,8,8,722.2,4.666666666666667,False,normal
c8e135e7b21ecbc36c1153a29d2f5a06,7,7,1165.5,4.857142857142857,False,normal
c963a25b8671419c6ce9eebe8fd03218,1,1,49.0,5.0,True,almost_churn
c97aa4ee7420f937da13b7f9e2228b99,1,1,29.9,1.0,True,almost_churn
c990d6cf976a5718aaedc539f383ab88,10,10,200.9,3.1818181818181817,False,normal
c9a06ece156bb057372c68718ec8909b,14,14,4688.9,3.0,False,normal
c9aafcd0621b2207c10e32c649cada4d,44,44,2997.25,4.019230769230769,False,normal
c9c7905cffc4ef9ff9f113554423e671,34,34,2891.37,3.948717948717949,False,normal
c9d2ba8dde44a275ae06475ed1d2fafc,1,1,28.79,5.0,True,almost_churn
c9e5ad1f6647f5dbd1172adf6ae3cada,1,1,44.3,5.0,True,almost_churn
ca3bd7cd9f149df75950150d010fe4a2,21,21,2573.47,4.0,False,normal
ca4b77513ac2040591b0d8fae6958380,14,14,1772.45,4.466666666666667,False,normal
ca5832c6960267b71041f74bb39e8b12,1,1,79.9,1.0,True,almost_churn
ca77545ca4d2dfd1431bf61334e2fa3c,6,6,760.0,4.8,False,normal
ca7c6bd577e559472af1c699de9e764e,6,6,148.0,4.0,True,recoverable
caa9bc43a9fe8cf9c564ddd8a03cc4a6,13,13,803.87,4.6923076923076925,False,normal
cab85505710c7cb9b720bceb52b01cee,12,12,608.8,3.8333333333333335,False,normal
cac4c8e7b1ca6252d8f20b2fc1a2e4af,1,1,399.99,4.0,False,normal
cac4e0bc1a3269fa2b6ea5e763f6115b,2,2,57.88,5.0,True,low_active
cac63f48c38cd7d002a7e846dcd99a23,6,6,634.3000000000001,4.857142857142857,False,normal
cac876b37d3abcd6bd76caca30277996,27,27,2229.77,4.5625,False,normal
cad10cc982ab6a391570c211b995c17c,1,1,47.4,5.0,True,almost_churn
cad9969167c09b48ae6f1d123f7fa68d,2,2,43.2,3.0,True,low_active
cb0b3bcf14e0a709df412a99424a59d7,2,2,460.0,4.5,False,normal
cb162c8eef257253782d245c08d9097c,1,1,34.99,5.0,True,almost_churn
cb32766839f443db85c82a43c4a6c19e,2,2,234.0,3.0,False,normal
cb3dd9ce66268c7a3ca7241ac70ab58c,17,17,809.01,4.142857142857143,False,normal
cb41bfbcbda0aea354a834ab222f9a59,10,10,3403.0,3.1,False,normal
cb4a705d00e100b9732d0ca34817d441,1,1,998.0,1.0,False,normal
cb5df0dcb9e280b1780e9d589889f2c7,16,16,2934.72,2.5555555555555554,False,normal
cb5ff1b9715e99589f3e0c7a6afab9e3,4,4,85.0,4.0,True,recoverable
cb6c9f5888a7a090c75beaf615925792,11,11,779.89,3.8181818181818183,False,normal
cb810bd318f51b3dc3c753944d61a1fa,1,1,1750.0,4.0,False,normal
cb8bcce248bb1fb274ba762d8b971456,24,24,3295.5,3.92,False,normal
cb9fb4ca75d7ba8437480e8dde64fe98,10,10,532.14,4.0,False,normal
cbbd5ae8f53de5f5097cd8217b529e24,2,2,351.8,2.5,False,normal
cbd996ad3c1b7dc71fd0e5f5df9087e2,40,40,1322.27,3.62,False,normal
cbf09e831b0c11f6f23ffb51004db972,10,10,1535.2,4.4,False,normal
cc1f04647be106ba74e62b21f358af25,1,1,11.9,1.0,True,almost_churn
cc3d14116804f7209f3884f6367f1152,7,7,1558.0,4.5,False,normal
cc419e0650a3c5ba77189a1882b7556a,408,403,22502.73,4.067599067599067,False,normal
cc5a78bbad32776dc4e3af205218368c,33,33,4269.179999999999,4.473684210526316,False,normal
cc63f0dd2acba93ffed4fe9f8e0321fa,55,55,7096.71,4.0476190476190474,False,normal
cc80e2f693fa6e2408f47ccf62413fc1,2,2,420.0,4.0,False,normal
cca3071e3e9bb7d12640c9fbe2301306,180,177,17817.06,3.8654708520179373,False,normal
ccada0ef508e698917a6eab263375905,3,3,172.8,3.6666666666666665,True,low_active
ccb83a794700270fde70898fe9ff368b,12,12,11062.0,4.333333333333333,False,normal
ccbd753e6863fe7314dc6c0ca5a074e7,1,1,495.0,4.0,False,normal
ccc4bbb5f32a6ab2b7066a4130f114e3,46,46,18613.9,4.222222222222222,False,normal
cce6ab8d1682639fe45ab70234f1665f,61,61,2442.7,4.46875,False,normal
ccf8813e5a7d6c84d865cd38bfc2b130,10,10,933.6,4.6,False,normal
cd06602b43d8800bd0afad514919d35c,32,32,1270.57,3.641025641025641,False,normal
cd2169d9f31ff6fbb9ca3373b0c9e354,1,1,569.0,4.0,False,normal
cd233f8bfa30ebfd651f47ee7d054951,1,1,79.9,5.0,True,almost_churn
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,12,12,651.04,4.166666666666667,False,normal
cd52a8efd71af3336b14b5039b951cc1,3,3,170.8,2.3333333333333335,True,low_active
cd68562d3f44870c08922d380acae552,75,75,10021.2,4.131578947368421,False,normal
cd6efc47efaabf134f8bdb654e10b4f1,13,13,1781.68,4.3076923076923075,False,normal
cd843d4cf8ef32827de0396605163ba3,4,4,1546.0,3.75,False,normal
cda598c48d7c614bc1cad7d8ff6f0010,17,17,1118.6000000000001,3.9444444444444446,False,normal
ce20a2ec1514c25e16f2b5b39bc818f0,4,4,287.0,4.857142857142857,False,normal
ce248b21cb2adc36282ede306b7660e5,29,29,6297.28,4.0344827586206895,False,normal
ce27a3cc3c8cc1ea79d11e561e9bebb6,16,16,758.5600000000001,3.0588235294117645,False,normal
ce33c6211beaa8fef4cae8b52db39862,1,1,49.0,3.0,True,almost_churn
ce3ad9de960102d0677a81f5d0bb7b2d,1,1,158.0,5.0,True,almost_churn
ce4755084bc097113867e6454f8f5e52,1,1,18.9,5.0,True,almost_churn
ce616e1913288884e7742faac9d981db,15,15,365.1,4.666666666666667,False,normal
ce69a8021d18961dd2a40269b7c2c293,19,19,4818.0,4.473684210526316,False,normal
ce7d1888639e6fb06b2749cbfdac1ff7,27,27,4296.9,4.333333333333333,False,normal
cea729054f157f5870bdd321a958d994,24,24,2482.1,4.1923076923076925,False,normal
ceaec5548eefc6e23e6607c5435102e7,180,180,46627.020000000004,4.164835164835165,False,normal
ceb7b4fb9401cd378de7886317ad1b47,1,1,399.9,3.0,False,normal
cecd97bc34ed8330bd4cd15713eda670,1,1,57.99,1.0,True,almost_churn
cee48807215b30a12ca2ca10ffb5f250,17,17,3295.4900000000002,3.6666666666666665,False,normal
cf1313c6e2c01c2f4b014f97db4bcd2b,5,5,315.70000000000005,5.0,False,normal
cf2384dd2f1dddea3f838efed0945e65,10,10,1279.0,4.2,False,normal
cf281cf8b7affbdfe751b29cc85580e1,1,1,64.9,1.0,True,almost_churn
cf654707ed6a99f112c7ec3d6f314b8b,3,3,756.0,4.75,False,normal
cf6f6bc4df3999b9c6440f124fb2f687,1,1,3.5,5.0,True,almost_churn
cf8ab1616079e2793aa29d524df01bb1,9,9,14391.0,2.0,False,normal
cfa5ab0e4d3fc212fd0b3410e7081c62,6,6,3935.8900000000003,2.6363636363636362,False,normal
cfb1a033743668a192316f3c6d1d2671,51,51,4387.8,4.318181818181818,False,normal
cfd7ddab722b902f7ac5b5f3ba6d723d,12,12,3385.0299999999997,4.538461538461538,False,normal
cfe94489ddd337d1e29e12f2a7205d10,20,20,2376.0,4.125,False,normal
d03698c2efd04a549382afa6623e27fb,3,3,646.2,5.0,False,normal
d05ae8f7a5bd1d2a690a44cd079e4e27,19,19,3264.0,3.35,False,normal
d06d019f72a04e5497a0b64190af170c,17,17,2415.93,4.529411764705882,False,normal
d0d70d21e2234dd7cd3cf63fe414148a,8,8,598.4,4.222222222222222,False,normal
d101c6da914ae3d53f7bee42283f2fe2,4,4,533.0,4.7,False,normal
d12c926d74ceff0a90a21184466ce161,13,13,690.3,4.0,False,normal
d13e50eaa47b4cbe9eb81465865d8cfc,67,67,7155.05,4.811594202898551,False,normal
d149de2f383552baea37a7198c2296ce,3,3,320.70000000000005,5.0,False,normal
d1582f4043306e6b91afa6a8a884f898,9,9,990.0,4.111111111111111,False,normal
d17f467e4bf608a510c20d82f4ba3b6b,12,12,3021.66,4.0,False,normal
d180e07dc1e58c31c3f0cd599dc4d945,1,1,58.8,3.0,True,almost_churn
d197aa8fbc64087f61984deef05f6227,6,6,519.09,4.714285714285714,False,normal
d1a1b40ec554c593a1a99366746289dd,1,1,49.7,2.0,True,almost_churn
d1a5cc844736958c11b8efab9a2b4c87,1,1,237.6,1.0,False,normal
d1aa1ec0839dcab73a6161130eb1f94a,1,1,119.9,4.0,True,almost_churn
d1b65fc7debc3361ea86b5f14c68d2e2,26,26,8543.57,4.62962962962963,False,normal
d1b9d4be4b6f9ebd85f8acd6745ba612,7,7,731.36,4.0,False,normal
d1c281d3ae149232351cd8c8cc885f0d,108,108,14305.66,3.917910447761194,False,normal
d1c7fa84e48cfa21a0e595167c1c500e,12,12,1156.03,4.333333333333333,False,normal
d1e2fe627180431ffda076abb303c56f,1,1,289.0,1.0,False,normal
d1ef48b38baca7e831711c4a0aeb398f,29,29,1469.12,4.428571428571429,False,normal
d20b021d3efdf267a402c402a48ea64b,44,44,2132.21,4.3076923076923075,False,normal
d23019c84ffae2d5ef2270367b8605fc,15,15,10604.3,4.333333333333333,False,normal
d2374cbcbb3ca4ab1086534108cc3ab7,185,185,6435.2,3.915929203539823,False,normal
d2572f31e9023e9850ef986a636ff9bf,1,1,279.0,5.0,False,normal
d25aa0aaacb370e912f8cf6efeba38b3,17,17,2658.45,4.523809523809524,False,normal
d263fa444c1504a75cbca5cc465f592a,1,1,399.0,5.0,False,normal
d26aa40b90272d4843d63be7c1462c8d,2,2,152.9,4.5,True,low_active
d297f1055de2956aedfd3b04113dce3e,1,1,54.3,4.0,True,almost_churn
d29ba1220fb8634fa3a107e54497b8a4,9,9,724.94,3.2222222222222223,False,normal
d2df77822373f19934e87694d8640767,2,2,155.9,3.0,True,low_active
d2e753bb80b7d4faa77483ed00edc8ca,11,11,1095.7,4.0,False,normal
d2f3e277560ed4c6361284429b00f037,7,7,320.55,4.714285714285714,False,normal
d32e3909cfb714fb2a6cb092c85b9c5f,6,6,2495.2999999999997,3.4285714285714284,False,normal
d354c38a7182125a748cb10474fe963b,12,12,470.4,4.5,False,normal
d3674f271c91f824f82d24d92011f669,9,9,471.3,4.222222222222222,False,normal
d36b07fd3c5088e477a72d1fccfe29d4,1,1,328.9,5.0,False,normal
d379f449f2a3b271bc01c0782020f705,7,7,1444.09,2.4285714285714284,False,normal
d3891911c2feae53c52fea2bd14054e5,2,2,141.0,5.0,True,low_active
d3dcf0604eabf0224fbd5948b5e02f69,9,9,2902.3,3.888888888888889,False,normal
d3e7d37c0df9aef383f3f2a15b0dddfb,1,1,161.0,5.0,True,almost_churn
d3f39f05462b79a4562d35893a28f159,8,8,383.2,4.0,False,normal
d4828feed4cda2cd9d6b37899a95a71e,1,1,39.9,2.0,True,almost_churn
d4910f1cdcfdabd48d6b316e395d4a23,11,11,1146.88,4.916666666666667,False,normal
d4a5e99e0dd915df64ba55a7fbd583fd,2,2,65.15,1.6666666666666667,True,low_active
d4d99b60c4c94cd35acd502cec65dc8d,1,1,72.9,3.0,True,almost_churn
d4e12e7884759a14fa0f5f896c791cae,14,14,613.5,4.6,False,normal
d4e4b5192cba4e0e66eb12a9d347239d,8,8,317.2,4.25,False,normal
d4f117125b59ce73c3302f88ee40c458,14,14,643.41,4.785714285714286,False,normal
d4f91e8be86b38da2ee35bc489645a9d,1,1,49.99,5.0,True,almost_churn
d4ffeb15b67e81ff9af2b4252d99fb7e,11,11,1400.4,4.3,False,normal
d50d79cb34e38265a8649c383dcffd48,15,15,2398.7599999999998,4.133333333333334,False,normal
d51e0a403fe2e689ece6c73359d96e12,10,10,4674.0,4.1875,False,normal
d52cbce9845184537284a23c3bc3da0e,2,2,75.0,5.0,True,low_active
d558ebe531605a1285ab2b1bc3256dfb,3,3,709.0,4.666666666666667,False,normal
d566c37fa119d5e66c4e9052e83ee4ea,65,65,5145.7,4.71830985915493,False,normal
d57e18d5f73c7ccb7f7339b61166898d,33,33,1680.6,4.235294117647059,False,normal
d58d521f3789def2e7a22715e0badd93,2,2,65.98,3.5,True,low_active
d594982fd877af63ace38ea1fca27c76,7,7,217.04,4.428571428571429,False,normal
d598f929fc44e1e38678e7f47250ec04,1,1,69.9,5.0,True,almost_churn
d5b9a084373da994a6e37f732169a853,7,7,1769.0,3.5714285714285716,False,normal
d5ba419e26d246a0719437cf37d9b46d,1,1,71.8,1.0,True,almost_churn
d5c530f4884a75ae0dba9c148718d278,6,6,280.88,2.6666666666666665,False,normal
d624126b9206f595fb3fbb6ba03b28a8,9,9,2948.2,4.625,False,normal
d63c73efd41eb002280e7ec831424edb,1,1,2899.0,3.0,False,normal
d63f306de130e0391d38a792541723b8,1,1,49.0,5.0,True,almost_churn
d650b663c3b5f6fb392b6326366efa9a,45,45,13109.0,4.133333333333334,False,normal
d65f31d2413268e671989503f6cf9993,2,2,488.8,1.0,False,normal
d66c11a9572221d92fbb8c4897db5f9b,16,16,776.56,4.5625,False,normal
d66c305afaec317ebee552073a674429,41,41,4916.36,4.395833333333333,False,normal
d673a59aac7a70d8b01e6902bf090a11,56,56,2606.92,3.966666666666667,False,normal
d6ab728cf30867cf3f1a2e216ae2f9b7,12,12,2002.0,4.428571428571429,False,normal
d6b1ce66b035a475f00c017792ff9769,92,92,12277.4,4.165048543689321,False,normal
d6b664fa0667064c6d76394e7848d790,3,3,2758.0,4.666666666666667,False,normal
d6cd01c59123df02fc226eadbadb5f89,2,2,244.9,2.3333333333333335,False,normal
d71d863e5ef30d94e440c11be17dcd8f,20,20,9130.9,3.56,False,normal
d73cbd89533ce8b041a9190241453ac8,4,4,368.6,3.5,False,normal
d7485b33791774c36108f8c69602d48d,10,10,399.82,3.7,False,normal
d7827b2af99326a03b0ed9c7a24db0d3,1,1,1455.0,5.0,False,normal
d79e8478eed9999493990b44955fb22e,5,5,721.89,4.0,False,normal
d7ab82074b5f1dfba46db123df101bff,2,2,38.67,4.333333333333333,True,low_active
d7b2377bae6ace1b11fc69a11900ac36,4,4,329.6,3.25,False,normal
d7d517afce974cd491b8d52bb5b5b1fc,1,1,89.99,4.0,True,almost_churn
d7f1cfc638473be93baedbfd02208016,1,1,30.0,5.0,True,almost_churn
d85efbc8eff2b7adf524e2820569adc8,1,1,55.0,5.0,True,almost_churn
d8b8f2cf9ff6ba0389072541cb42498c,1,1,149.0,5.0,True,almost_churn
d8bf0fc082fd4a77fc2e5679b6c00133,1,1,139.9,5.0,True,almost_churn
d8c7ba53e7e38711eaef8c2849d6d2e1,22,22,1190.87,4.5,False,normal
d8cf3b6a2151949f930d0252b180ec42,6,6,623.7,3.0,False,normal
d8d9567d0bfb0bc7eb845a205ba42657,4,4,74.6,3.5,True,recoverable
d8dd176509baa37f359644d082bf7f7b,2,2,198.0,1.5,False,normal
d90fe2229fee1a5da999ccd0c06c1667,3,3,450.0,4.666666666666667,False,normal
d91fb3b7d041e83b64a00a3edfb37e4f,102,99,11878.22,4.1,False,normal
d921b68bf747894be13a97ae52b0f386,77,77,15645.8,4.558441558441558,False,normal
d93844a9c55ba7ce353388bcf849ea56,7,7,1409.2,4.125,False,normal
d93919c944be9cff128f6c9cb899eacb,32,32,2586.8,3.96875,False,normal
d93b8458c6fe139d85cfa5eadbf55bd2,1,1,19.9,5.0,True,almost_churn
d9442042130b7fe579d1295f9f4a248f,19,19,772.16,4.2272727272727275,False,normal
d94a40fd42351c259927028d163af842,46,46,6156.8,3.8958333333333335,False,normal
d94ba08b99bedd6a5f6c875ecc4a6fac,9,9,599.0,4.8,False,normal
d97df38225e5abadaff1e72cb72b823c,22,22,1312.0,3.7,False,normal
d98eec89afa3380e14463da2aabaea72,44,44,1769.83,4.313725490196078,False,normal
d9a84e1403de8da0c3aa531d6d108ba6,51,51,1361.5,4.607142857142857,False,normal
d9b00a97818674c7f8d8b1ef0e689679,1,1,69.9,3.0,True,almost_churn
d9bd94811c3338dceb4181f3dbc0c73e,54,54,6911.02,4.819672131147541,False,normal
d9c349beabc06aa6ff1c6d68b5e9e22e,1,1,168.1,5.0,True,almost_churn
d9cb0052a666de5308b32f32ad5f1b1c,3,3,231.89999999999998,3.6666666666666665,False,normal
d9cd369bffa979d1634f8e1318bf2f1b,3,3,678.0,5.0,False,normal
d9d43faf741ceaa8da52fdbb81d9e0e3,6,6,210.0,3.5,False,normal
d9e7e7778b32987280a6f2cb9a39c57d,11,11,722.5,3.1538461538461537,False,normal
d9e8c084b68fe958861d8f2c21202e6b,5,5,2875.0,3.7142857142857144,False,normal
da03c298e3999e9d828591fc2179d109,4,4,787.7,4.8,False,normal
da20530872245d6cd9d2f5725613c430,2,2,314.96000000000004,4.666666666666667,False,normal
da2782c804606d2a5d8e1760dbb3e7ec,1,1,89.0,1.0,True,almost_churn
da3fede3469bf49b7293ce3fc45b294d,1,1,44.9,5.0,True,almost_churn
da4d149c0ddbac90557103ac0a0ec356,1,1,730.0,3.0,False,normal
da6a60cc8cc724fe51be021ff8be779c,12,12,728.79,4.769230769230769,False,normal
da7039f29f90ce5b4846ffc0fcc93beb,17,17,1259.1,4.555555555555555,False,normal
da8622b14eb17ae2831f4ac5b9dab84a,182,182,26242.0,4.026666666666666,False,normal
dace965ca58120f92f8d742a9fa1864b,8,8,1442.0,4.625,False,normal
dadc51ef321949ec9a3ab25cd902e23d,1,1,85.0,1.0,True,almost_churn
daeb5653dd96c1b11860f72209795012,25,25,1894.3,3.925925925925926,False,normal
daf565f087a52def0fd5c5825b3661bc,9,9,813.9,3.625,False,normal
db1f0f7c7e5e87f40b62226f020bb297,3,3,59.01,4.666666666666667,True,low_active
db2956745b3a8e9f3785c99f34b5d25e,47,47,8599.0,3.7291666666666665,False,normal
db4350fd57ae30082dec7acbaacc17f9,62,62,1211.6499999999999,4.171875,False,normal
db46ca7bce82b11f7e247539271fc390,16,16,933.97,4.5625,False,normal
db6a4d4b5f1f5f98820ce6ce2619e2de,1,1,135.99,5.0,True,almost_churn
db7ed69a53aa9fb1c01930ba54a88bbe,1,1,109.0,5.0,True,almost_churn
dbb9b48c841a0e39e21f98e1a6b2ec3e,49,49,3021.43,4.452830188679245,False,normal
dbbcfe2c8d026742134ac3e28ccde274,2,2,443.79,5.0,False,normal
dbc22125167c298ef99da25668e1011f,209,208,17458.170000000002,4.13963963963964,False,normal
dbc51f5e45d654ecc16cb68e6817ecea,1,1,199.99,4.0,False,normal
dbd66278cbfe1aa1000f90a217ca4695,63,63,3571.6,4.378378378378378,False,normal
dbdd0ec73a4817971d962698f2fea022,16,16,6384.0,4.375,False,normal
dbec9a0a7efeff029d4d9dce7dc4cc95,3,3,1170.0,4.0,False,normal
dc120d932ddf9d4dfb6fd68beefda622,1,1,130.0,1.0,True,almost_churn
dc317f341ab0e22f39acbd9dbf9b4a1f,8,8,3820.6,3.75,False,normal
dc4a0fc896dc34b0d5bfec8438291c80,83,83,9843.84,3.8333333333333335,False,normal
dc50afafdfa325eadc890c7fa42a8f4e,4,4,424.20000000000005,4.75,False,normal
dc64d75cc406bb0697be983831430e60,4,4,813.0,4.75,False,normal
dc7192adf8ba09569261f4a8d576afe0,7,7,917.0,3.625,False,normal
dc8798cbf453b7e0f98745e396cc5616,6,6,226.79999999999998,3.857142857142857,False,normal
dcb7367a92f5ffb89f1e2152ed260285,1,1,79.9,5.0,True,almost_churn
dcf3755cefcdc158ad0b7bdde51e871b,3,3,269.70000000000005,4.0,False,normal
dd264199fc8b687ad029de7de6d760e6,1,1,87.9,5.0,True,almost_churn
dd2bdf855a9172734fbc3744021ae9b9,31,31,2804.9,4.032258064516129,False,normal
dd39ad39b5d3df33037e141c72497ba6,2,2,135.8,5.0,True,low_active
dd4d95ba2d15c071e6c695e2ef6ce169,4,4,1748.0,4.25,False,normal
dd533b429f380718b70ad9922c294bae,31,31,1830.69,3.8,False,normal
dd5450b022b2d00a2145a66331e1aef6,1,1,59.0,5.0,True,almost_churn
dd55f1bb788714a40e7954c3be6df745,33,33,6893.86,3.7714285714285714,False,normal
dd58ee93286b0821565574c570e9e1dc,2,2,2948.0,5.0,False,normal
dd7ddc04e1b6c2c614352b383efe2d36,43,43,3939.46,3.66,False,normal
dd88d13bea9e4c2bf47daf224f8141e5,1,1,458.0,5.0,False,normal
dd8a29ce82d5c705ba932d81494600a5,2,2,205.75,3.5,False,normal
dd9661d3cda1e6feb237f0c4d8b26f2e,1,1,174.0,5.0,True,almost_churn
dda37071807e404c5bb2a1590c66326f,1,1,199.99,5.0,False,normal
ddd51ae8cda92f3995a51fc0f0f3eec7,7,7,770.9,4.565217391304348,False,normal
dde698c6d0bd24834c586e5111c2bba7,1,1,155.9,5.0,True,almost_churn
de09d00cfc265b8804c7df34075a68fa,2,2,598.0,2.5,False,normal
de0c78824586e9a5f5f04fd84e25df39,14,14,2489.3,4.4375,False,normal
de23c3b98a88888289c6f5cc1209054a,30,30,5508.38,4.741935483870968,False,normal
de66a66f2dd06bb9ec37aa96987466a3,7,7,353.32,4.25,False,normal
de722cd6dad950a92b7d4f82673f8833,292,292,46518.4,4.162576687116564,False,normal
de9727ca376d1be6ec121b110aa7954c,10,10,1058.7,3.75,False,normal
deaadd805612bf94faaa9fa702516e11,1,1,50.0,1.0,True,almost_churn
debe6615cd90cc0c2eac2b8988e1f628,5,5,278.5,4.6,False,normal
dedcab67899479e4ea5dcc4eba47f587,2,2,84.0,4.5,True,low_active
dee656f0f566ed1aa85bd137c943f08f,53,53,2561.58,4.134615384615385,False,normal
df0f42bc4c2142eacf0eaf2cffd0cfbb,13,13,1550.0,4.266666666666667,False,normal
df47da4ae86fa4db890d05aaf24e21d8,5,5,310.5,4.2,False,normal
df560393f3a51e74553ab94004ba5c87,7,7,643.5,3.2857142857142856,False,normal
df56d7b40d437f88407c5f78b63bc328,22,22,2791.28,3.88,False,normal
df683dfda87bf71ac3fc63063fba369d,1,1,39.9,1.0,True,almost_churn
df91910b6a03bb2e3358fa6a35e32f6f,14,14,2312.1,4.357142857142857,False,normal
dfa0c4c6229ab200a4a1336b4d7128ff,77,77,4777.1,4.011627906976744,False,normal
dfc475d54e1b6dbeeb7d7d9bdaa63827,18,18,1776.86,4.55,False,normal
dfc5fb7259bb2b599ca565e6e9448f0f,11,11,2139.9300000000003,3.6363636363636362,False,normal
dff87e4de60c9736ce8df835951b09bc,2,2,998.0,2.5,False,normal
e00d85ce20ea50c1224c66ca5050527d,1,1,149.0,4.0,True,almost_churn
e0482f2c769468c3bbcd8a01e09d98c5,1,1,189.0,4.0,True,almost_churn
e0487761face83d64fcada2408959a36,2,2,49.25,4.5,True,low_active
e067ad2c1c0b48758eb1b5228bcf7a68,11,11,711.6,3.8333333333333335,False,normal
e06f09ec0a4aca210779cf1cfc63cf19,29,29,5833.39,4.03030303030303,False,normal
e0878efa0e0b7e5313ac0b43bc04c081,27,27,5325.2,3.466666666666667,False,normal
e09887ca8c7bf8a4621ce481820414ef,3,3,119.96000000000001,3.0,True,low_active
e0a366315b1b726b6c7832d664c0f530,9,9,1488.99,4.545454545454546,False,normal
e0a3c37054ade6478d923a6efc10f308,2,2,219.8,5.0,False,normal
e0b162a693bc7f9eab00f783a31d60ea,1,1,20.0,5.0,True,almost_churn
e0eabded302882513ced4ea3eb0c7059,8,8,978.4000000000001,4.625,False,normal
e116c7455dd26a4d8c3e92532583905f,1,1,36.76,4.0,True,almost_churn
e1643dff33666ca629e3644c02738179,3,3,170.0,4.333333333333333,True,low_active
e174dc2de86d60fee178170a154c05e7,1,1,19.8,1.0,True,almost_churn
